city,action,venue,primary_type,reviews,website,reason
"tucson",hide,"Piazza Gavi",italian_restaurant,1647,"http://www.gavicucina.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Jun Dynasty Chinese Restaurant",chinese_restaurant,1628,"http://jundynasty.com/","zero-HH cuisine (chinese_restaurant)"
"tucson",hide,"Mariscos Chihuahua on Grande",seafood_restaurant,1587,"http://www.mariscoschihuahua.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Rudy's ""Country Store"" and Bar-B-Q",barbecue_restaurant,1569,"http://www.rudys.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Miss Saigon",vietnamese_restaurant,1539,"http://www.misssaigontucson.com/","zero-HH cuisine (vietnamese_restaurant)"
"tucson",hide,"Tacotote!",mexican_restaurant,1535,"http://www.tacotote.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Laffs Comedy Caffé",comedy_club,1484,"http://www.laffstucson.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Serial Grillers",restaurant,1450,"https://www.serialgrillersaz.com/houghtonordering","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"NYPD New York Pizza Department",pizza_restaurant,1437,"http://nypizzadepartment.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Istanbul Mediterranean Cuisine & Bar",turkish_restaurant,1435,"https://istanbultucson.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Sakura Teppan Steak & Sushi",japanese_restaurant,1431,"https://sakurateppansteaksushi.shop/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Maru Plus Japanese Restaurant",japanese_restaurant,1422,"http://maruplus.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Salsa Verde Restaurant",mexican_restaurant,1415,"http://www.salsaverdemx.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"New York Pizza on Broadway",pizza_restaurant,1405,"https://newyorkpizzaonbroadway.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"La Indita Restaurant",mexican_restaurant,1400,"https://www.lainditatucson.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"The Bamboo Terrace",chinese_restaurant,1398,"https://thebambooterrace.com/","zero-HH cuisine (chinese_restaurant)"
"tucson",hide,"Kiwami Ramen",japanese_restaurant,1377,"http://kiwami-ramenbar.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Azian",asian_restaurant,1350,"https://www.aziansushitucson.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"El Molinito",mexican_restaurant,1313,"http://el-molinito.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Mama's Famous Pizza & Italian Eats",pizza_restaurant,1302,"http://www.mamasfamous.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"The Barnyard Crafthouse & Eatery",restaurant,1292,"https://barnyardaz.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Angry Crab Shack",seafood_restaurant,1284,"https://www.angrycrabshack.com/broadway-blvd-tucson","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Argenziano's",italian_restaurant,1280,"https://argenzianos.shop/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"La Parrilla Suiza",mexican_restaurant,1268,"https://laparrillasuiza.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Karichimaka Restaurant",mexican_restaurant,1239,"http://www.karichimaka.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Teaspoon",brunch_restaurant,1220,"http://teaspoontucson.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Shish Kebab House of Tucson",mediterranean_restaurant,1167,"https://shishkebabaz.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Ba-Dar Chinese Restaurant",chinese_restaurant,1163,"https://www.ba-dartucson.com/","zero-HH cuisine (chinese_restaurant)"
"tucson",hide,"Upper Crust Pizza",pizza_restaurant,1163,"http://uppercrustpizzatucson.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Bear Canyon Pizza on Tanque Verde",pizza_restaurant,1145,"https://bearcanyonpizza.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Saigon Blossoms | Miss Saigon Downtown ~ Evolved",vietnamese_restaurant,1081,"http://www.saigonblossoms.com/","zero-HH cuisine (vietnamese_restaurant)"
"tucson",hide,"Toast 101",brunch_restaurant,1077,"http://www.toast101.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"JA Ramen",ramen_restaurant,1060,"https://jaramen.us/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Persian Room Fine Dining",persian_restaurant,1009,"https://www.persianroom.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Pei Wei Asian Kitchen",chinese_restaurant,999,"https://www.peiwei.com/arizona/30-williams-center","zero-HH cuisine (chinese_restaurant)"
"tucson",hide,"Great Village Chinese Restaurant",chinese_restaurant,998,"https://www.facebook.com/GreatVillageRestaurant/","zero-HH cuisine (chinese_restaurant)"
"tucson",hide,"Gourmet Girls Gluten Free Bakery/Bistro",restaurant,990,"https://www.gourmetgirlsglutenfree.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Chariot Pizza",pizza_restaurant,973,"http://www.chariotpizza.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Tito and Pep",restaurant,958,"https://www.titoandpep.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Kazoku - Sushi & Japanese Cuisine",sushi_restaurant,947,"https://www.kazokusushitucson.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Chef Wang 状元楼",chinese_restaurant,936,"https://chefwang.xyz/?utm_source=google","zero-HH cuisine (chinese_restaurant)"
"tucson",hide,"Renee's Tucson",pizza_restaurant,932,"http://reneestucson.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Taco Fish",seafood_restaurant,901,"https://tacofishtucson.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"La Chaiteria",latin_american_restaurant,860,"https://www.lachaiteria.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"El Torero Restaurant",mexican_restaurant,811,"http://www.eltorerotucson.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Plazita México Café",mexican_restaurant,809,"https://linktr.ee/plazitamexicocafe","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Golden House Chinese Fast Food",chinese_restaurant,783,"https://www.goldenhousetucson.com/","zero-HH cuisine (chinese_restaurant)"
"tucson",hide,"Fresh Sushi & Pho Restaurant Tucson AZ",sushi_restaurant,782,"https://freshsushipho.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Chef Alisah's Restaurant",european_restaurant,772,"https://www.alisahrestaurant.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Coronet Restaurant",american_restaurant,765,"http://www.coronettucson.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Cielos",american_restaurant,759,"https://www.cielostucson.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Delicias Express",mexican_restaurant,746,"https://deliciasexpress.shop/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"El Antojo Poblano",mexican_restaurant,745,"https://elantojopoblanoaz.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Zio Peppe",italian_restaurant,744,"https://ziopeppeaz.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Mariscos Chihuahua",mexican_restaurant,722,"https://mariscoschihuahua.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Maru Japanese Noodle Shop",japanese_restaurant,713,"https://www.marunoodle.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Korea House Restaurant",korean_restaurant,709,"https://koreahouseaz.com/","zero-HH cuisine (korean_restaurant)"
"tucson",hide,"Zemam's Ethiopian Cuisine",ethiopian_restaurant,709,"http://zemamsrestaurants.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Great Wall China",chinese_restaurant,705,"https://www.greatwallchinesetucson.com/","zero-HH cuisine (chinese_restaurant)"
"tucson",hide,"Ha Long Bay",vietnamese_restaurant,701,"https://www.orderhalongbay.com/#/","zero-HH cuisine (vietnamese_restaurant)"
"tucson",hide,"Tuk Tuk Thai Campbell",thai_restaurant,689,"https://tuktukcampbell.com/?utm_source=google","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"China Szechwan",chinese_restaurant,668,"http://www.chinaszechwan.com/","zero-HH cuisine (chinese_restaurant)"
"tucson",hide,"Mariscos Chihuahua",seafood_restaurant,650,"http://www.mariscoschihuahua.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Med Cuisine Restaurant & Bar",mediterranean_restaurant,640,"https://www.medcuisineusa.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Sinbad's Restaurant",restaurant,634,"http://www.turkishkebabhouse.us/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Jason's Mexican Restaurant",mexican_restaurant,628,"https://jasonsmexicanrestaurant.shop/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Los Olivos",pizza_restaurant,607,"https://orderlosolivos.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Arizona Pizza Company",pizza_restaurant,600,"https://www.maedayazp.org/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Arizona Pizza Company",pizza_restaurant,591,"https://azpizzacompany.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Perche' No",italian_restaurant,560,"https://www.perchenobistro.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Mama's Famous Pizza & Italian Eats",pizza_restaurant,545,"https://mamasfamous.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"KUKAI",japanese_restaurant,529,"http://eatkukai.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Midtown Vegan Deli & Market",vegan_restaurant,529,"https://www.midtownvegandeli.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Ginza Sushi & Izakaya",sushi_restaurant,517,"http://ginzatucson.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Flower Child",american_restaurant,515,"https://www.iamaflowerchild.com/locations/flower-child-tucson/?utm_source=google&utm_medium=organic&utm_campaign=maps","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Maria Bonita Mexican Kitchen",mexican_restaurant,499,"https://mariabonitamexicankitchenaz.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Frankie's South Philly Cheesesteaks",american_restaurant,486,"http://frankiescheesesteaks.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"The Blacktop Grill (Award-Winning Street Food)",mexican_restaurant,480,"https://theblacktopgrill.com/?utm_source=google","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"O Sushi Restaurant",sushi_restaurant,473,"https://www.facebook.com/osushitucson","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Penelope Pizza",pizza_restaurant,463,"http://www.penelopepizza.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Diamond Cafe",steak_house,445,"http://www.ddcaz.com/tucson/dining-nightlife/diamond-cafe/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Spice Garden Indian Cuisine",restaurant,435,"https://spicegardenaz.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Bazil's",italian_restaurant,433,"http://bazilstucson.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Kotu Korean BBQ",korean_barbecue_restaurant,427,"https://kotukbbq.flipdish.menu/?utm_source=GBP.website&utm_medium=GBP&utm_campaign=br12301-website","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Indian Twist Airport",indian_restaurant,426,"http://indiantwistairport.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Phở Cần Thơ Vietnamese Cuisine",vietnamese_restaurant,419,"https://www.phocanthotucson.com/#menu","zero-HH cuisine (vietnamese_restaurant)"
"tucson",hide,"Casa Pita",restaurant,411,"https://online.skytab.com/89676db9e223ec487235bb1855b0884d","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Mariscos Baja Mar",seafood_restaurant,409,"https://www.facebook.com/bajamarofficial/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Turkish Kebab House",turkish_restaurant,406,"https://www.turkishkebabhouse.us/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"KINTOKI SUSHI HOUSE & BAR",sushi_restaurant,400,"https://www.kintokisushihouse.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Samurai",japanese_restaurant,398,"https://www.samuraitucsonaz.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Pure Poke and Prep",restaurant,392,"http://purepokeprep.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Kintaro Sushi and Hibachi",asian_restaurant,384,"https://kintarotucson.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Cheng's Beijing Chinese Restaurant",chinese_restaurant,383,"http://www.chengsbeijingtucson.com/","zero-HH cuisine (chinese_restaurant)"
"tucson",hide,"Sky Dragon Chinese Cuisine",chinese_restaurant,382,"http://skydragonchinese.wixsite.com/tucson","zero-HH cuisine (chinese_restaurant)"
"tucson",hide,"Salsa Verde Restaurant",mexican_restaurant,381,"http://www.salsaverdemx.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Sushi Zona",sushi_restaurant,366,"http://www.sushizona.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Happy Wok",chinese_restaurant,363,"https://www.happywoktucsonaz.com/","zero-HH cuisine (chinese_restaurant)"
"tucson",hide,"Woops! Bakeshop (Main Gate Square)",restaurant,358,"https://www.bywoops.com/shop-local?location=main+gate","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"New Asia Chinese Restaurant",chinese_restaurant,352,"http://www.newasiatucson.com/","zero-HH cuisine (chinese_restaurant)"
"tucson",hide,"Tacos y Mariscos Jaliscos",restaurant,330,"https://tacosymariscosjaliscoaz.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Cocteleria La Palma Mariscos Y Mas",seafood_restaurant,316,"http://cocteleria-lapalma.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Ni's Asian Bistro & Sushi Bar",asian_restaurant,295,"http://www.nisasianbistro.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Rosati's Pizza",pizza_restaurant,286,"https://myrosatis.com/tucsontanqueverde/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Toro Bravo",mexican_restaurant,267,"https://www.torobravoaz.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Golden Dragon Chinese Restaurant",chinese_restaurant,256,"http://goldendragontucson.com/","zero-HH cuisine (chinese_restaurant)"
"tucson",hide,"The Moonstone",restaurant,231,"https://www.moonstonerooftop.com/?SEO_id=GMB--R-TUSGTGU-1&y_source=1_MjAwMjkzMTAyNS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"The Gardens at Bear Canyon",restaurant,230,"https://the-gardens-bar-and-grill.mypagecloud.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Signature Grill with Patio Dining",american_restaurant,220,"https://www.marriott.com/en-us/hotels/tussp-jw-marriott-tucson-starr-pass-resort-and-spa/dining/?scid=feed67b0-9a2f-4de1-8df6-114544116108","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"La Placita Cafe",mexican_restaurant,209,"http://laplacitatucson.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"WHOLE SLVCE Pizza",pizza_restaurant,204,"https://www.wholeslvcepizza.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Forty Niner - Rincon Mountain Grill",american_restaurant,196,"http://www.fortyninercc.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Agave House",restaurant,183,"http://www.agavehousetucson.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"La Perla Del Pacífico",mexican_restaurant,181,"http://laperlatucson.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Teaspoon Foothills",brunch_restaurant,179,"https://teaspoontucson.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Noy’S TukTukThai On Sunrise",asian_restaurant,149,"https://tuktukthai2990.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"All American Burger",american_restaurant,142,"https://tucsonmall.com/store/all-american-burger/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Wilbur's Grill",american_restaurant,134,"http://www.viscountsuite.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Samurai Sombrero",restaurant,131,"https://samuraisombrero.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Tio Ben's Mexican Grill",mexican_restaurant,100,"http://tiobensmexicangrill.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Seis Kitchen",mexican_restaurant,92,"https://www.seiskitchen.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Sisters restaurant & bar",restaurant,80,"https://sisterstucson.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"The Flight Grill",restaurant,77,"http://www.pimaair.org/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"REDS TACOS & MORE",mexican_restaurant,65,"http://redstacos.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Flamingo Grill at Reid Park Zoo",american_restaurant,64,"https://www.postermywall.com/index.php/v/d/39FD","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Cactus Rose",steak_house,55,"http://doubletree3.hilton.com/en/hotels/arizona/doubletree-by-hilton-hotel-tucson-reid-park-TUSBTDT/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"It's Just Wings",chicken_wings_restaurant,49,"https://locations.itsjustwings.com/az/tucson/tucson-its-just-wings?utm_source=google&utm_medium=local&utm_campaign=IJW","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Salud",restaurant,46,"https://www.marriott.com/en-us/hotels/tussp-jw-marriott-tucson-starr-pass-resort-and-spa/dining/?scid=feed67b0-9a2f-4de1-8df6-114544116108","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Passagio",restaurant,37,"https://www.marriott.com/en-us/hotels/tussp-jw-marriott-tucson-starr-pass-resort-and-spa/dining/?scid=feed67b0-9a2f-4de1-8df6-114544116108","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Arizona Inn - Main Dining Room",american_restaurant,36,"http://arizonainn.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"La Luz Restaurant",restaurant,33,"https://laluztucson.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"It's Just Wings",chicken_wings_restaurant,28,"https://locations.itsjustwings.com/az/tucson/valencia-its-just-wings?utm_source=google&utm_medium=local&utm_campaign=IJW","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"The Glowbal Restaurant & Bar",restaurant,28,"http://www.theglowbal.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Theresa's Mosaic",mexican_restaurant,15,"https://teresasmosaic.com/","restaurant w/ working site (alcohol-only policy)"
