city,name,primary_type,reviews,rating,action,outcome,website
tucson,"Golden Dragon Chinese Restaurant",chinese_restaurant,411,3.5,delete,no_hh_found,https://goldendragon.kwickmenu.com/
tucson,"Mariscos Baja Mar",seafood_restaurant,409,4.5,hide,no_hh_found,https://www.facebook.com/bajamarofficial/
tucson,"Turkish Kebab House",turkish_restaurant,406,4.6,hide,no_hh_found,https://www.turkishkebabhouse.us/
tucson,"KINTOKI SUSHI HOUSE & BAR",sushi_restaurant,400,4.8,hide,no_hh_found,https://www.kintokisushihouse.com/
tucson,"Samurai",japanese_restaurant,398,4.4,hide,no_hh_found,https://www.samuraitucsonaz.com/
tucson,"Pure Poke and Prep",restaurant,392,4.6,hide,no_hh_found,http://purepokeprep.com/
tucson,"Kintaro Sushi and Hibachi",asian_restaurant,384,4.1,hide,no_hh_found,https://kintarotucson.com/
tucson,"Cheng's Beijing Chinese Restaurant",chinese_restaurant,383,4.3,hide,no_hh_found,http://www.chengsbeijingtucson.com/
tucson,"Sky Dragon Chinese Cuisine",chinese_restaurant,382,4.0,hide,no_hh_found,http://skydragonchinese.wixsite.com/tucson
tucson,"Salsa Verde Restaurant",mexican_restaurant,381,4.8,hide,no_hh_found,http://www.salsaverdemx.com/
tucson,"Sushi Zona",sushi_restaurant,366,4.5,hide,no_hh_found,http://www.sushizona.com/
tucson,"Happy Wok",chinese_restaurant,363,4.2,hide,no_hh_found,https://www.happywoktucsonaz.com/
tucson,"Woops! Bakeshop (Main Gate Square)",restaurant,358,4.7,hide,no_hh_found,https://www.bywoops.com/shop-local?location=main+gate
tucson,"New Asia Chinese Restaurant",chinese_restaurant,352,4.4,hide,no_hh_found,http://www.newasiatucson.com/
tucson,"Tacos y Mariscos Jaliscos",restaurant,330,4.6,hide,no_hh_found,https://tacosymariscosjaliscoaz.com/
tucson,"Cocteleria La Palma Mariscos Y Mas",seafood_restaurant,316,4.8,hide,no_hh_found,http://cocteleria-lapalma.com/
tucson,"Ni's Asian Bistro & Sushi Bar",asian_restaurant,295,4.4,hide,no_hh_found,http://www.nisasianbistro.com/
tucson,"Rosati's Pizza",pizza_restaurant,286,4.1,hide,no_hh_found,https://myrosatis.com/tucsontanqueverde/
tucson,"Toro Bravo",mexican_restaurant,267,4.6,hide,no_hh_found,https://www.torobravoaz.com/
tucson,"Golden Dragon Chinese Restaurant",chinese_restaurant,256,4.1,hide,no_hh_found,http://goldendragontucson.com/
tucson,"The Moonstone",restaurant,231,4.2,hide,no_hh_found,https://www.moonstonerooftop.com/?SEO_id=GMB--R-TUSGTGU-1&y_source=1_MjAwMjkzMTAyNS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D
tucson,"The Gardens at Bear Canyon",restaurant,230,4.5,hide,no_hh_found,https://the-gardens-bar-and-grill.mypagecloud.com/
tucson,"Signature Grill with Patio Dining",american_restaurant,220,4.2,hide,no_hh_found,https://www.marriott.com/en-us/hotels/tussp-jw-marriott-tucson-starr-pass-resort-and-spa/dining/?scid=feed67b0-9a2f-4de1-8df6-114544116108
tucson,"La Placita Cafe",mexican_restaurant,209,4.4,hide,no_hh_found,http://laplacitatucson.com/
tucson,"WHOLE SLVCE Pizza",pizza_restaurant,204,4.7,hide,no_hh_found,https://www.wholeslvcepizza.com/
tucson,"Forty Niner - Rincon Mountain Grill",american_restaurant,196,4.4,hide,no_hh_found,http://www.fortyninercc.com/
tucson,"Agave House",restaurant,183,4.4,hide,no_hh_found,http://www.agavehousetucson.com/
tucson,"La Perla Del Pacífico",mexican_restaurant,181,4.7,hide,no_hh_found,http://laperlatucson.com/
tucson,"Teaspoon Foothills",brunch_restaurant,179,4.6,hide,no_hh_found,https://teaspoontucson.com/
tucson,"Noy’S TukTukThai On Sunrise",asian_restaurant,149,4.2,hide,no_hh_found,https://tuktukthai2990.com/
tucson,"All American Burger",american_restaurant,142,3.8,hide,no_hh_found,https://tucsonmall.com/store/all-american-burger/
tucson,"Wilbur's Grill",american_restaurant,134,4.0,hide,no_hh_found,http://www.viscountsuite.com/
tucson,"Samurai Sombrero",restaurant,131,4.8,hide,no_hh_found,https://samuraisombrero.com/
tucson,"Tio Ben's Mexican Grill",mexican_restaurant,100,4.6,hide,no_hh_found,http://tiobensmexicangrill.com/
tucson,"Seis Kitchen",mexican_restaurant,92,4.2,hide,no_hh_found,https://www.seiskitchen.com/
tucson,"Sisters restaurant & bar",restaurant,80,4.5,hide,no_hh_found,https://sisterstucson.com/
tucson,"The Flight Grill",restaurant,77,3.9,hide,no_hh_found,http://www.pimaair.org/
tucson,"REDS TACOS & MORE",mexican_restaurant,65,4.6,hide,no_hh_found,http://redstacos.com/
tucson,"Flamingo Grill at Reid Park Zoo",american_restaurant,64,3.8,hide,no_hh_found,https://www.postermywall.com/index.php/v/d/39FD
tucson,"Cactus Rose",steak_house,55,4.1,hide,no_hh_found,http://doubletree3.hilton.com/en/hotels/arizona/doubletree-by-hilton-hotel-tucson-reid-park-TUSBTDT/
tucson,"It's Just Wings",chicken_wings_restaurant,49,2.8,hide,no_hh_found,https://locations.itsjustwings.com/az/tucson/tucson-its-just-wings?utm_source=google&utm_medium=local&utm_campaign=IJW
tucson,"Salud",restaurant,46,4.4,hide,no_hh_found,https://www.marriott.com/en-us/hotels/tussp-jw-marriott-tucson-starr-pass-resort-and-spa/dining/?scid=feed67b0-9a2f-4de1-8df6-114544116108
tucson,"Arizona Inn - Main Dining Room",american_restaurant,36,4.4,hide,no_hh_found,http://arizonainn.com/
tucson,"La Luz Restaurant",restaurant,33,3.6,hide,no_hh_found,https://laluztucson.com/
tucson,"It's Just Wings",chicken_wings_restaurant,28,4.0,hide,no_hh_found,https://locations.itsjustwings.com/az/tucson/valencia-its-just-wings?utm_source=google&utm_medium=local&utm_campaign=IJW
tucson,"The Glowbal Restaurant & Bar",restaurant,28,3.8,hide,no_hh_found,http://www.theglowbal.com/
